Post Code,Name,State,Suburb Unique ID,Closest City,Distance to CBD (km),Time to CBD,Distance (number),Hip,Family,Affluence,Lifestyle,Convenience,Tranquility,Communication,Community,Listings Houses Latest Month,Listings Houses 12M Prior
4102,Dutton Park,Qld,4102Dutton Park,Brisbane,3.6 km,8 mins,4,8,9,9,9,9,8,9,9,26,33
4102,Princess Alexandra Hospital,Qld,4102Princess Alexandra Hospital,Brisbane,3.6 km,8 mins,4,,,,,,,,,26,33
4102,Woolloongabba,Qld,4102Woolloongabba,Brisbane,3.6 km,8 mins,4,8,9,9,9,9,8,9,9,26,33
4103,Annerley,Qld,4103Annerley,Brisbane,6.1 km,11 mins,6,8,9,9,8,9,8,9,9,40,52
4103,Annerley Dc,Qld,4103Annerley Dc,Brisbane,6.1 km,11 mins,6,6,6,4,7,7,8,9,9,40,52
4103,Fairfield,Qld,4103Fairfield,Brisbane,6.1 km,11 mins,6,8,9,9,8,9,8,9,9,40,52
4103,Fairfield Gardens,Qld,4103Fairfield Gardens,Brisbane,6.1 km,11 mins,6,,,,,,,,,40,52
4103,Thompson Estate,Qld,4103Thompson Estate,Brisbane,6.1 km,11 mins,6,,,,,,,,,40,52
4104,Yeronga,Qld,4104Yeronga,Brisbane,8.2 km,14 mins,8,7,9,10,9,9,9,9,9,26,52
4104,Yeronga West,Qld,4104Yeronga West,Brisbane,8.2 km,14 mins,8,,,,,,,,,26,52
4105,Clifton Hill,Qld,4105Clifton Hill,Brisbane,8.9 km,15 mins,9,,,,,,,,,38,63
4105,Moorooka,Qld,4105Moorooka,Brisbane,8.9 km,15 mins,9,7,8,8,9,9,9,9,9,38,63
4105,Moorvale,Qld,4105Moorvale,Brisbane,8.9 km,15 mins,9,,,,,,,,,38,63
4105,Tennyson,Qld,4105Tennyson,Brisbane,8.9 km,15 mins,9,8,9,10,9,9,8,9,9,38,63
4105,Yeerongpilly,Qld,4105Yeerongpilly,Brisbane,8.9 km,15 mins,9,7,9,9,9,9,9,9,9,38,63
4106,Brisbane Market,Qld,4106Brisbane Market,Brisbane,13.8 km,20 mins,14,7,10,10,8,9,9,9,9,9,13
4106,Rocklea,Qld,4106Rocklea,Brisbane,13.8 km,20 mins,14,7,8,5,8,8,8,9,9,9,13
4106,Rocklea Dc,Qld,4106Rocklea Dc,Brisbane,13.8 km,20 mins,14,6,6,4,7,7,8,9,9,9,13
4107,Salisbury,Qld,4107Salisbury,Brisbane,12.1 km,14 mins,12,7,8,7,8,9,9,9,9,32,27
4107,Salisbury East,Qld,4107Salisbury East,Brisbane,12.1 km,14 mins,12,7,8,7,8,9,9,9,9,32,27
4108,Archerfield,Qld,4108Archerfield,Brisbane,15.7 km,21 mins,16,7,8,5,8,8,8,9,9,47,88
4108,Archerfield Bc,Qld,4108Archerfield Bc,Townsville,undefined,undefined,,6,6,4,7,7,8,9,9,47,88
4108,Coopers Plains,Qld,4108Coopers Plains,Brisbane,15.7 km,21 mins,16,7,8,5,8,9,8,9,9,47,88
4109,Altandi,Qld,4109Altandi,Brisbane,14.4 km,17 mins,14,,,,,,,,,221,262
4109,Banoon,Qld,4109Banoon,Brisbane,14.4 km,17 mins,14,,,,,,,,,221,262
4109,Macgregor,Qld,4109Macgregor,Brisbane,14.4 km,17 mins,14,7,9,8,8,9,8,9,9,221,262
4109,Robertson,Qld,4109Robertson,Brisbane,14.4 km,17 mins,14,7,9,8,8,9,8,9,9,221,262
4109,Sunnybank,Qld,4109Sunnybank,Brisbane,14.4 km,17 mins,14,7,8,7,8,9,8,9,9,221,262
4109,Sunnybank Hills,Qld,4109Sunnybank Hills,Brisbane,14.4 km,17 mins,14,7,9,8,8,9,9,9,9,221,262
4109,Sunnybank South,Qld,4109Sunnybank South,Brisbane,14.4 km,17 mins,14,7,8,5,8,9,8,9,9,221,262
4110,Acacia Ridge,Qld,4110Acacia Ridge,Brisbane,21.1 km,27 mins,21,6,7,2,8,8,8,9,8,120,428
4110,Acacia Ridge Bc,Qld,4110Acacia Ridge Bc,Brisbane,21.1 km,27 mins,21,,,,,,,,,120,428
4110,Acacia Ridge Dc,Qld,4110Acacia Ridge Dc,Brisbane,21.1 km,27 mins,21,,,,,,,,,120,428
4110,Heathwood,Qld,4110Heathwood,Brisbane,21.1 km,27 mins,21,7,8,7,8,7,9,9,9,120,428
4110,Heathwood Df,Qld,4110Heathwood Df,Townsville,undefined,undefined,,,,,,,,,,120,428
4110,Larapinta,Qld,4110Larapinta,Brisbane,21.1 km,27 mins,21,7,,6,8,7,8,6,8,120,428
4110,Pallara,Qld,4110Pallara,Brisbane,21.1 km,27 mins,21,6,8,5,8,8,8,7,9,120,428
4110,Willawong,Qld,4110Willawong,Brisbane,21.1 km,27 mins,21,6,7,2,8,8,8,9,9,120,428
4111,Griffith University,Qld,4111Griffith University,Brisbane,12.5 km,15 mins,13,,,,,,,,,2,4
4111,Nathan,Qld,4111Nathan,Brisbane,12.5 km,15 mins,13,7,8,7,8,9,8,9,9,2,4
4112,Kuraby,Qld,4112Kuraby,Brisbane,19.0 km,22 mins,19,7,8,8,8,8,9,9,9,39,41
4113,Eight Mile Plains,Qld,4113Eight Mile Plains,Brisbane,17.1 km,19 mins,17,,,,,,,,,95,96
4113,Fruitgrove,Qld,4113Fruitgrove,Brisbane,17.1 km,19 mins,17,,,,,,,,,95,96
4113,Runcorn,Qld,4113Runcorn,Brisbane,17.1 km,19 mins,17,7,9,7,8,9,9,9,9,95,96
4114,Kingston,Qld,4114Kingston,Brisbane,28.6 km,26 mins,29,6,6,1,8,8,8,9,9,141,203
4114,Logan Central,Qld,4114Logan Central,Brisbane,28.6 km,26 mins,29,6,6,1,8,9,8,9,9,141,203
4114,Logan City Bc,Qld,4114Logan City Bc,Brisbane,28.6 km,26 mins,29,,,,,,,,,141,203
4114,Logan City Dc,Qld,4114Logan City Dc,Brisbane,28.6 km,26 mins,29,,,,,,,,,141,203
4114,Trinder Park,Qld,4114Trinder Park,Brisbane,28.6 km,26 mins,29,,,,,,,,,141,203
4114,Woodridge,Qld,4114Woodridge,Brisbane,28.6 km,26 mins,29,7,6,1,8,9,8,9,8,141,203
4114,Woodridge East,Qld,4114Woodridge East,Brisbane,28.6 km,26 mins,29,,,,,,,,,141,203
4115,Algester,Qld,4115Algester,Brisbane,30.5 km,26 mins,31,7,8,6,8,8,9,9,9,95,129
4115,Parkinson,Qld,4115Parkinson,Brisbane,30.5 km,26 mins,31,6,9,8,8,8,9,9,9,95,129
4116,Calamvale,Qld,4116Calamvale,Brisbane,21.1 km,27 mins,21,7,8,8,8,9,9,9,9,124,158
4116,Drewvale,Qld,4116Drewvale,Brisbane,21.1 km,27 mins,21,7,8,7,8,8,9,9,9,124,158
4116,Stretton,Qld,4116Stretton,Brisbane,21.1 km,27 mins,21,7,9,9,8,8,9,9,9,124,158
4117,Berrinba,Qld,4117Berrinba,Brisbane,28.1 km,27 mins,28,7,7,3,8,8,8,9,9,15,48
4117,Karawatha,Qld,4117Karawatha,Brisbane,28.1 km,27 mins,28,7,,5,8,7,8,9,8,15,48
4118,Browns Plains,Qld,4118Browns Plains,Brisbane,30.3 km,29 mins,30,6,7,3,8,9,8,9,9,204,230
4118,Browns Plains Bc,Qld,4118Browns Plains Bc,Brisbane,30.3 km,29 mins,30,,,,,,,,,204,230
4118,Brownsleigh,Qld,4118Brownsleigh,Brisbane,30.3 km,29 mins,30,,,,,,,,,204,230
4118,Forestdale,Qld,4118Forestdale,Brisbane,30.3 km,29 mins,30,7,,6,8,7,8,6,8,204,230
4118,Heritage Park,Qld,4118Heritage Park,Brisbane,30.3 km,29 mins,30,6,8,6,8,8,9,9,9,204,230
4118,Hillcrest,Qld,4118Hillcrest,Brisbane,30.3 km,29 mins,30,7,7,3,8,8,9,9,9,204,230
4118,Regents Park,Qld,4118Regents Park,Brisbane,30.3 km,29 mins,30,6,7,4,8,8,9,9,9,204,230
4119,Underwood,Qld,4119Underwood,Brisbane,20.5 km,19 mins,21,7,8,6,8,8,9,9,9,35,62
4120,Greenslopes,Qld,4120Greenslopes,Brisbane,5.4 km,8 mins,5,7,9,9,9,9,8,9,9,26,48
4120,Loreto Hill,Qld,4120Loreto Hill,Brisbane,5.4 km,8 mins,5,,,,,,,,,26,48
4120,Stones Corner,Qld,4120Stones Corner,Brisbane,5.4 km,8 mins,5,7,9,8,8,9,9,9,9,26,48
4121,Ekibin,Qld,4121Ekibin,Brisbane,7.7 km,8 mins,8,,,,,,,,,93,116
4121,Holland Park,Qld,4121Holland Park,Brisbane,7.7 km,8 mins,8,7,9,9,8,9,9,9,9,93,116
4121,Holland Park East,Qld,4121Holland Park East,Brisbane,7.7 km,8 mins,8,,,,,,,,,93,116
4121,Holland Park West,Qld,4121Holland Park West,Brisbane,7.7 km,8 mins,8,,,,,,,,,93,116
4121,Mount Thompson,Qld,4121Mount Thompson,Brisbane,7.7 km,8 mins,8,,,,,,,,,93,116
4121,Tarragindi,Qld,4121Tarragindi,Brisbane,7.7 km,8 mins,8,7,10,9,9,9,9,9,10,93,116
4121,Wellers Hill,Qld,4121Wellers Hill,Brisbane,7.7 km,8 mins,8,7,10,9,9,9,9,9,10,93,116
4122,Mansfield,Qld,4122Mansfield,Brisbane,13.8 km,16 mins,14,7,9,7,8,8,9,9,9,176,223
4122,Mansfield Bc,Qld,4122Mansfield Bc,Brisbane,13.8 km,16 mins,14,6,6,4,7,7,8,9,9,176,223
4122,Mansfield Dc,Qld,4122Mansfield Dc,Brisbane,13.8 km,16 mins,14,6,6,4,7,7,8,9,9,176,223
4122,Mount Gravatt,Qld,4122Mount Gravatt,Brisbane,13.8 km,16 mins,14,7,9,9,9,9,9,9,9,176,223
4122,Mount Gravatt East,Qld,4122Mount Gravatt East,Brisbane,13.8 km,16 mins,14,,,,,,,,,176,223
4122,Upper Mount Gravatt,Qld,4122Upper Mount Gravatt,Brisbane,13.8 km,16 mins,14,,,,,,,,,176,223
4122,Upper Mount Gravatt Bc,Qld,4122Upper Mount Gravatt Bc,Brisbane,13.8 km,16 mins,14,,,,,,,,,176,223
4122,Wishart,Qld,4122Wishart,Brisbane,13.8 km,16 mins,14,7,9,9,8,9,9,9,10,176,223
4123,Priests Gully,Qld,4123Priests Gully,Brisbane,17.4 km,20 mins,17,,,,,,,,,133,356
4123,Rochedale,Qld,4123Rochedale,Brisbane,17.4 km,20 mins,17,6,8,8,8,8,9,9,9,133,356
4123,Rochedale South,Qld,4123Rochedale South,Brisbane,17.4 km,20 mins,17,7,8,7,8,8,9,9,9,133,356
4124,Boronia Heights,Qld,4124Boronia Heights,Brisbane,40.6 km,38 mins,41,6,7,3,8,8,8,9,9,120,392
4124,Greenbank,Qld,4124Greenbank,Brisbane,40.6 km,38 mins,41,6,8,6,8,7,9,7,9,120,392
4124,Lyons,Qld,4124Lyons,Brisbane,40.6 km,38 mins,41,7,8,7,8,7,9,8,9,120,392
4124,New Beith,Qld,4124New Beith,Brisbane,40.6 km,38 mins,41,7,8,7,8,7,9,8,9,120,392
4124,Silverbark Ridge,Qld,4124Silverbark Ridge,Brisbane,40.6 km,38 mins,41,,,,,,,,,120,392
4125,Munruben,Qld,4125Munruben,Brisbane,37.4 km,33 mins,37,6,7,6,8,7,9,8,9,157,526
4125,Park Ridge,Qld,4125Park Ridge,Brisbane,37.4 km,33 mins,37,6,7,2,8,8,9,9,9,157,526
4125,Park Ridge South,Qld,4125Park Ridge South,Brisbane,37.4 km,33 mins,37,,,,,,,,,157,526
4127,Chatswood Hills,Qld,4127Chatswood Hills,Brisbane,24.2 km,20 mins,24,,,,,,,,,136,162
4127,Daisy Hill,Qld,4127Daisy Hill,Brisbane,24.2 km,20 mins,24,7,8,7,8,8,9,9,9,136,162
4127,Priestdale,Qld,4127Priestdale,Brisbane,24.2 km,20 mins,24,7,8,7,8,8,9,9,9,136,162
4127,Slacks Creek,Qld,4127Slacks Creek,Brisbane,24.2 km,20 mins,24,6,7,2,8,9,8,9,9,136,162
4127,Springwood,Qld,4127Springwood,Brisbane,24.2 km,20 mins,24,7,9,7,8,8,9,9,9,136,162
4127,Springwood Bc,Qld,4127Springwood Bc,Brisbane,24.2 km,20 mins,24,,,,,,,,,136,162
4128,Kimberley Park,Qld,4128Kimberley Park,Brisbane,27.5 km,23 mins,28,,,,,,,,,62,97
4128,Logan Hyperdome Bc,Qld,4128Logan Hyperdome Bc,Brisbane,27.5 km,23 mins,28,,,,,,,,,62,97
4128,Shailer Park,Qld,4128Shailer Park,Brisbane,27.5 km,23 mins,28,7,8,8,8,8,9,9,9,62,97
4128,Tanah Merah,Qld,4128Tanah Merah,Brisbane,27.5 km,23 mins,28,7,8,7,8,8,9,9,9,62,97
4129,Logandale,Qld,4129Logandale,Brisbane,29.7 km,23 mins,30,,,,,,,,,39,82
4129,Loganholme,Qld,4129Loganholme,Brisbane,29.7 km,23 mins,30,7,8,5,8,8,9,9,9,39,82
4129,Loganholme Bc,Qld,4129Loganholme Bc,Brisbane,29.7 km,23 mins,30,6,6,4,7,7,8,9,9,39,82
4129,Loganholme Dc,Qld,4129Loganholme Dc,Brisbane,29.7 km,23 mins,30,6,6,4,7,7,8,9,9,39,82
4130,Carbrook,Qld,4130Carbrook,Brisbane,36.4 km,31 mins,36,6,8,5,8,7,9,9,9,45,52
4130,Cornubia,Qld,4130Cornubia,Brisbane,36.4 km,31 mins,36,7,8,8,8,8,9,9,10,45,52
4131,Loganlea,Qld,4131Loganlea,Brisbane,27.7 km,24 mins,28,7,6,2,8,9,8,9,9,66,149
4131,Meadowbrook,Qld,4131Meadowbrook,Brisbane,27.7 km,24 mins,28,7,7,5,8,9,8,9,9,66,149
4132,Crestmead,Qld,4132Crestmead,Brisbane,31.3 km,30 mins,31,7,7,2,8,8,8,9,9,132,191
4132,Crestmead Dc,Qld,4132Crestmead Dc,Brisbane,31.3 km,30 mins,31,6,6,4,7,7,8,9,9,132,191
4132,Marsden,Qld,4132Marsden,Brisbane,31.3 km,30 mins,31,6,7,2,8,8,8,9,9,132,191
4132,Marsden Postal Depot,Qld,4132Marsden Postal Depot,Brisbane,31.3 km,30 mins,31,,,,,,,,,132,191
4133,Chambers Flat,Qld,4133Chambers Flat,Brisbane,35.4 km,34 mins,35,6,7,5,8,7,9,9,9,259,554
4133,Logan Reserve,Qld,4133Logan Reserve,Brisbane,35.4 km,34 mins,35,6,7,5,8,7,9,9,9,259,554
4133,Waterford,Qld,4133Waterford,Brisbane,35.4 km,34 mins,35,7,7,4,8,8,9,9,9,259,554
4133,Waterford West,Qld,4133Waterford West,Brisbane,35.4 km,34 mins,35,6,6,2,8,8,8,9,9,259,554
4151,Coorparoo,Qld,4151Coorparoo,Brisbane,6.8 km,11 mins,7,8,9,10,9,9,8,9,9,58,80
4151,Coorparoo Bc,Qld,4151Coorparoo Bc,Brisbane,6.8 km,11 mins,7,6,6,4,7,7,8,9,9,58,80
4151,Coorparoo Dc,Qld,4151Coorparoo Dc,Brisbane,6.8 km,11 mins,7,6,6,4,7,7,8,9,9,58,80
4152,Camp Hill,Qld,4152Camp Hill,Brisbane,10.8 km,17 mins,11,7,9,10,9,9,9,9,9,170,227
4152,Carina,Qld,4152Carina,Brisbane,10.8 km,17 mins,11,7,9,8,9,9,9,9,9,170,227
4152,Carina Heights,Qld,4152Carina Heights,Brisbane,10.8 km,17 mins,11,7,9,8,8,9,9,9,9,170,227
4152,Carina North,Qld,4152Carina North,Brisbane,10.8 km,17 mins,11,,,,,,,,,170,227
4152,Carindale,Qld,4152Carindale,Brisbane,10.8 km,17 mins,11,7,9,9,8,8,9,9,10,170,227
4152,Whites Hill,Qld,4152Whites Hill,Brisbane,10.8 km,17 mins,11,,,,,,,,,170,227
4153,Belmont,Qld,4153Belmont,Brisbane,16.2 km,25 mins,16,7,9,9,8,8,9,9,10,8,15
4153,Belmont Heights,Qld,4153Belmont Heights,Brisbane,16.2 km,25 mins,16,,,,,,,,,8,15
4154,Gumdale,Qld,4154Gumdale,Brisbane,16.5 km,26 mins,17,7,9,9,8,7,9,9,10,39,55
4154,Ransome,Qld,4154Ransome,Brisbane,16.5 km,26 mins,17,7,9,8,8,7,9,9,10,39,55
4154,Wakerley,Qld,4154Wakerley,Brisbane,16.5 km,26 mins,17,7,9,9,9,8,9,9,10,39,55
4155,Chandler,Qld,4155Chandler,Brisbane,18.1 km,25 mins,18,7,9,9,8,7,9,9,10,8,11
4156,Burbank,Qld,4156Burbank,Brisbane,20.1 km,25 mins,20,6,8,9,8,7,9,6,10,14,16
4156,Mackenzie,Qld,4156Mackenzie,Brisbane,20.1 km,25 mins,20,6,9,9,8,8,9,9,10,14,16
4157,Capalaba,Qld,4157Capalaba,Brisbane,25.8 km,30 mins,26,7,8,5,8,8,9,9,9,57,80
4157,Capalaba Bc,Qld,4157Capalaba Bc,Brisbane,25.8 km,30 mins,26,6,6,4,7,7,8,9,9,57,80
4157,Capalaba Dc,Qld,4157Capalaba Dc,Brisbane,25.8 km,30 mins,26,6,6,4,7,7,8,9,9,57,80
4157,Capalaba West,Qld,4157Capalaba West,Brisbane,25.8 km,30 mins,26,7,8,5,8,8,9,9,9,57,80
4157,Sheldon,Qld,4157Sheldon,Brisbane,25.8 km,30 mins,26,6,8,8,8,7,9,6,10,57,80
4158,Thorneside,Qld,4158Thorneside,Brisbane,24.6 km,33 mins,25,7,8,6,9,8,9,9,9,13,32
4159,Birkdale,Qld,4159Birkdale,Brisbane,27.0 km,35 mins,27,7,9,6,8,8,9,9,10,66,92
4160,Erobin,Qld,4160Erobin,Brisbane,27.7 km,38 mins,28,,,,,,,,,111,128
4160,Ormiston,Qld,4160Ormiston,Brisbane,27.7 km,38 mins,28,7,9,8,9,8,9,9,10,111,128
4160,Wellington Point,Qld,4160Wellington Point,Brisbane,27.7 km,38 mins,28,7,9,7,8,8,9,9,10,111,128
4161,Alexandra Hills,Qld,4161Alexandra Hills,Brisbane,26.4 km,36 mins,26,7,8,5,8,8,9,9,9,71,85
4163,Cleveland,Qld,4163Cleveland,Brisbane,30.4 km,41 mins,30,7,8,7,8,8,9,9,10,98,109
4163,Cleveland Dc,Qld,4163Cleveland Dc,Brisbane,30.4 km,41 mins,30,6,6,4,7,7,8,9,9,98,109
4164,Pinklands,Qld,4164Pinklands,Brisbane,32.4 km,38 mins,32,,,,,,,,,80,127
4164,Thornlands,Qld,4164Thornlands,Brisbane,32.4 km,38 mins,32,7,8,7,8,8,9,9,9,80,127
4165,Mount Cotton,Qld,4165Mount Cotton,Brisbane,41.1 km,37 mins,41,7,9,8,9,8,9,9,10,228,474
4165,Point Halloran,Qld,4165Point Halloran,Brisbane,41.1 km,37 mins,41,,,,,,,,,228,474
4165,Point Talburpin,Qld,4165Point Talburpin,Brisbane,41.1 km,37 mins,41,,,,,,,,,228,474
4165,Redland Bay,Qld,4165Redland Bay,Brisbane,41.1 km,37 mins,41,7,8,6,8,8,9,6,10,228,474
4165,Victoria Point,Qld,4165Victoria Point,Brisbane,41.1 km,37 mins,41,7,8,6,9,8,9,6,10,228,474
4165,Victoria Point West,Qld,4165Victoria Point West,Brisbane,41.1 km,37 mins,41,,,,,,,,,228,474
4169,East Brisbane,Qld,4169East Brisbane,Brisbane,3.4 km,8 mins,3,8,9,9,9,9,8,9,9,35,57
4169,Kangaroo Point,Qld,4169Kangaroo Point,Brisbane,3.4 km,8 mins,3,8,8,10,9,9,8,9,9,35,57
4169,Stanley Bridge,Qld,4169Stanley Bridge,Brisbane,3.4 km,8 mins,3,,,,,,,,,35,57
4170,Cannon Hill,Qld,4170Cannon Hill,Brisbane,7.7 km,15 mins,8,7,9,8,9,9,9,9,9,114,186
4170,Colmslie,Qld,4170Colmslie,Brisbane,7.7 km,15 mins,8,,,,,,,,,114,186
4170,Morningside,Qld,4170Morningside,Brisbane,7.7 km,15 mins,8,7,9,9,9,9,9,9,9,114,186
4170,Norman Park,Qld,4170Norman Park,Brisbane,7.7 km,15 mins,8,7,10,10,9,9,9,9,9,114,186
4170,Seven Hills,Qld,4170Seven Hills,Brisbane,7.7 km,15 mins,8,8,10,10,9,9,9,9,9,114,186
4171,Balmoral,Qld,4171Balmoral,Brisbane,7.8 km,15 mins,8,7,10,10,9,9,9,9,10,97,142
4171,Bulimba,Qld,4171Bulimba,Brisbane,7.8 km,15 mins,8,7,10,10,9,9,9,9,10,97,142
4171,Galloways Hill,Qld,4171Galloways Hill,Brisbane,7.8 km,15 mins,8,,,,,,,,,97,142
4171,Hawthorne,Qld,4171Hawthorne,Brisbane,7.8 km,15 mins,8,7,10,10,9,9,9,9,10,97,142
4172,Murarrie,Qld,4172Murarrie,Brisbane,16.0 km,21 mins,16,7,8,7,8,9,9,9,9,14,25
4173,Tingalpa,Qld,4173Tingalpa,Brisbane,17.9 km,22 mins,18,7,9,7,8,9,9,9,9,26,34
4173,Tingalpa Bc,Qld,4173Tingalpa Bc,Brisbane,17.9 km,22 mins,18,6,6,4,7,7,8,9,9,26,34
4173,Tingalpa Dc,Qld,4173Tingalpa Dc,Brisbane,17.9 km,22 mins,18,6,6,4,7,7,8,9,9,26,34
4174,Doboy,Qld,4174Doboy,Brisbane,18.5 km,24 mins,19,,,,,,,,,14,17
4174,Hemmant,Qld,4174Hemmant,Brisbane,18.5 km,24 mins,19,7,9,6,8,8,9,6,9,14,17
4178,Lindum,Qld,4178Lindum,Brisbane,undefined,undefined,,,,,,,,,,132,173
4178,Lytton,Qld,4178Lytton,Brisbane,undefined,undefined,,,,6,,,,5,,132,173
4178,Port Of Brisbane,Qld,4178Port Of Brisbane,Brisbane,undefined,undefined,,,,,,,,,,132,173
4178,Wynnum,Qld,4178Wynnum,Brisbane,undefined,undefined,,7,9,7,9,9,9,9,10,132,173
4178,Wynnum Central,Qld,4178Wynnum Central,Brisbane,undefined,undefined,,,,,,,,,,132,173
4178,Wynnum North,Qld,4178Wynnum North,Brisbane,undefined,undefined,,,,,,,,,,132,173
4178,Wynnum Plaza,Qld,4178Wynnum Plaza,Brisbane,undefined,undefined,,7,9,6,9,8,9,9,10,132,173
4178,Wynnum West,Qld,4178Wynnum West,Brisbane,undefined,undefined,,7,8,5,8,9,9,9,9,132,173
4179,Lota,Qld,4179Lota,Brisbane,undefined,undefined,,8,9,8,9,8,9,9,10,97,119
4179,Manly,Qld,4179Manly,Brisbane,undefined,undefined,,8,9,9,9,8,9,9,10,97,119
4179,Manly West,Qld,4179Manly West,Brisbane,undefined,undefined,,7,9,7,9,8,9,9,10,97,119
4183,Amity,Qld,4183Amity,Brisbane,54.3 km,1 hour 55 mins,54,8,8,5,9,8,9,9,9,28,37
4183,Amity Point,Qld,4183Amity Point,Brisbane,54.3 km,1 hour 55 mins,54,,,,,,,,,28,37
4183,Dunwich,Qld,4183Dunwich,Brisbane,54.3 km,1 hour 55 mins,54,7,8,2,9,7,9,6,9,28,37
4183,North Stradbroke Island,Qld,4183North Stradbroke Island,Brisbane,54.3 km,1 hour 55 mins,54,,,,,,,,,28,37
4183,Point Lookout,Qld,4183Point Lookout,Brisbane,54.3 km,1 hour 55 mins,54,8,8,3,9,8,9,6,9,28,37
4184,Coochiemudlo Island,Qld,4184Coochiemudlo Island,Gold Coast,78.4 km,1 hour 43 mins,78,7,7,4,8,7,9,7,9,824,1330
4184,Karragarra Island,Qld,4184Karragarra Island,Gold Coast,78.4 km,1 hour 43 mins,78,8,7,8,8,8,9,5,10,824,1330
4184,Lamb Island,Qld,4184Lamb Island,Gold Coast,78.4 km,1 hour 43 mins,78,7,7,3,8,8,9,9,9,824,1330
4184,Macleay Island,Qld,4184Macleay Island,Gold Coast,78.4 km,1 hour 43 mins,78,7,6,2,8,8,9,9,9,824,1330
4184,Peel Island,Qld,4184Peel Island,Gold Coast,78.4 km,1 hour 43 mins,78,8,8,3,9,8,9,6,9,824,1330
4184,Perulpa Island,Qld,4184Perulpa Island,Gold Coast,78.4 km,1 hour 43 mins,78,7,6,2,8,8,9,9,9,824,1330
4184,Russell Island,Qld,4184Russell Island,Gold Coast,78.4 km,1 hour 43 mins,78,7,6,1,8,8,8,6,9,824,1330
4205,Bethania,Qld,4205Bethania,Brisbane,32.9 km,32 mins,33,7,7,3,8,8,8,9,9,26,41
4207,Alberton,Qld,4207Alberton,Brisbane,36.8 km,29 mins,37,6,7,6,8,7,9,8,9,492,1074
4207,Bahrs Scrub,Qld,4207Bahrs Scrub,Brisbane,36.8 km,29 mins,37,6,8,6,8,8,9,9,9,492,1074
4207,Bannockburn,Qld,4207Bannockburn,Brisbane,36.8 km,29 mins,37,6,8,7,8,8,9,5,9,492,1074
4207,Beenleigh,Qld,4207Beenleigh,Brisbane,36.8 km,29 mins,37,7,7,2,8,8,8,9,9,492,1074
4207,Belivah,Qld,4207Belivah,Brisbane,36.8 km,29 mins,37,6,8,8,8,7,9,9,9,492,1074
4207,Buccan,Qld,4207Buccan,Brisbane,36.8 km,29 mins,37,6,8,6,8,7,9,5,9,492,1074
4207,Cabbage Tree Point,Qld,4207Cabbage Tree Point,Brisbane,36.8 km,29 mins,37,,,,,,,,,492,1074
4207,Cedar Creek,Qld,4207Cedar Creek,Brisbane,36.8 km,29 mins,37,7,8,7,8,7,9,7,9,492,1074
4207,Eagleby,Qld,4207Eagleby,Brisbane,36.8 km,29 mins,37,6,7,1,8,8,8,9,9,492,1074
4207,Edens Landing,Qld,4207Edens Landing,Brisbane,36.8 km,29 mins,37,7,8,4,8,8,9,9,9,492,1074
4207,Holmview,Qld,4207Holmview,Brisbane,36.8 km,29 mins,37,6,8,3,8,8,8,9,9,492,1074
4207,Kairabah,Qld,4207Kairabah,Gold Coast,44.8 km,37 mins,45,,,,,,,,,492,1074
4207,Logan Village,Qld,4207Logan Village,Brisbane,36.8 km,29 mins,37,6,8,6,8,7,9,9,9,492,1074
4207,Luscombe,Qld,4207Luscombe,Brisbane,36.8 km,29 mins,37,7,9,8,8,8,9,9,10,492,1074
4207,Mount Warren Park,Qld,4207Mount Warren Park,Brisbane,36.8 km,29 mins,37,,,,,,,,,492,1074
4207,Stapylton,Qld,4207Stapylton,Brisbane,36.8 km,29 mins,37,7,7,3,8,8,8,9,9,492,1074
4207,Steiglitz,Qld,4207Steiglitz,Brisbane,36.8 km,29 mins,37,6,8,4,7,6,9,9,9,492,1074
4207,Windaroo,Qld,4207Windaroo,Brisbane,36.8 km,29 mins,37,6,8,6,8,8,9,9,10,492,1074
4207,Wolffdene,Qld,4207Wolffdene,Brisbane,36.8 km,29 mins,37,7,8,5,8,7,9,9,10,492,1074
4207,Woongoolba,Qld,4207Woongoolba,Brisbane,36.8 km,29 mins,37,6,8,4,7,6,9,9,9,492,1074
4207,Yarrabilba,Qld,4207Yarrabilba,Brisbane,36.8 km,29 mins,37,7,8,7,8,7,9,7,9,492,1074
4207,Yatala,Qld,4207Yatala,Brisbane,36.8 km,29 mins,37,6,9,8,8,7,9,9,9,492,1074
4207,Yatala Dc,Qld,4207Yatala Dc,Brisbane,36.8 km,29 mins,37,,,,,,,,,492,1074
4207,Yellow Wood,Qld,4207Yellow Wood,Brisbane,36.8 km,29 mins,37,,,,,,,,,492,1074
4208,Burnside,Qld,4208Burnside,Gold Coast,39.0 km,38 mins,39,7,8,4,8,8,9,9,9,204,248
4208,Gilberton,Qld,4208Gilberton,Gold Coast,39.0 km,38 mins,39,6,8,5,9,8,9,9,9,204,248
4208,Halfway Creek,Qld,4208Halfway Creek,Gold Coast,39.0 km,38 mins,39,,,,,,,,,204,248
4208,Jacobs Well,Qld,4208Jacobs Well,Gold Coast,39.0 km,38 mins,39,7,8,5,8,7,9,9,9,204,248
4208,Kingsholme,Qld,4208Kingsholme,Gold Coast,39.0 km,38 mins,39,7,8,7,8,8,9,9,9,204,248
